,CustomerContinent,ProductCategory,dateOfPurchase,TotalQuantity,TotalRevenue
2732,Asia,Baby,2018-12,14.0,7606.5
2733,Asia,Baby,2019-01,6.0,4580.9400000000005
2734,Asia,Baby,2019-02,3.0,2237.25
2735,Asia,Baby,2019-03,25.0,13721.45
2736,Asia,Baby,2019-04,19.0,8257.24
2737,Asia,Baby,2019-05,,
2738,Asia,Baby,2019-06,22.0,11428.289999999999
2739,Asia,Baby,2019-07,3.0,899.72
2740,Asia,Baby,2019-08,3.0,840.3599999999999
2741,Asia,Baby,2019-09,7.0,5443.2
2742,Asia,Baby,2019-10,1.0,669.5999999999999
2743,Asia,Baby,2019-12,19.0,8614.44
2744,Asia,Baby,2020-01,32.0,22680.26
2745,Asia,Baby,2020-02,25.0,10927.839999999998
2746,Asia,Baby,2020-03,26.0,6170.2
2747,Asia,Baby,2020-04,11.0,5929.41
2748,Asia,Baby,2020-05,,
2749,Asia,Baby,2020-06,45.0,20771.17
2750,Asia,Baby,2020-07,35.0,18457.64
2751,Asia,Baby,2020-08,4.0,1338.6
2752,Asia,Baby,2020-09,,
2753,Asia,Baby,2020-10,6.0,4777.08
2754,Asia,Baby,2020-11,18.0,15815.310000000001
2755,Asia,Baby,2020-12,3.0,1388.28
2756,Asia,Baby,2016-07,,
2757,Asia,Baby,2016-08,21.0,14099.32
2758,Asia,Baby,2017-11,18.0,4171.32
2759,Asia,Baby,2019-11,15.0,3105.75
2760,Asia,Beauty,2016-01,13.0,5378.92
2761,Asia,Beauty,2016-02,9.0,2130.3
2762,Asia,Beauty,2016-03,10.0,3803.9199999999996
2763,Asia,Beauty,2016-04,8.0,4955.2
2764,Asia,Beauty,2016-05,,
2765,Asia,Beauty,2016-06,2.0,474.58000000000004
2766,Asia,Beauty,2016-09,5.0,547.4
2767,Asia,Beauty,2016-10,10.0,6825.0
2768,Asia,Beauty,2016-11,12.0,5310.94
2769,Asia,Beauty,2016-12,16.0,7902.78
2770,Asia,Beauty,2017-01,10.0,5817.599999999999
2771,Asia,Beauty,2017-02,,
2772,Asia,Beauty,2017-03,35.0,15732.08
2773,Asia,Beauty,2017-04,12.0,3887.5599999999995
2774,Asia,Beauty,2017-05,12.0,1305.8400000000001
2775,Asia,Beauty,2017-06,4.0,2276.82
2776,Asia,Beauty,2017-07,6.0,5614.5
2777,Asia,Beauty,2017-08,4.0,3168.48
2778,Asia,Beauty,2017-09,15.0,4588.05
2779,Asia,Beauty,2017-10,19.0,10189.949999999999
2780,Asia,Beauty,2017-12,24.0,9381.11
2781,Asia,Beauty,2018-01,11.0,5638.96
2782,Asia,Beauty,2018-02,23.0,10499.11
2783,Asia,Beauty,2018-03,21.0,13812.5
2784,Asia,Beauty,2018-04,4.0,2046.24
2785,Asia,Beauty,2018-05,13.0,10771.8
2786,Asia,Beauty,2018-06,18.0,8889.03
2787,Asia,Beauty,2018-07,11.0,3218.0499999999997
2788,Asia,Beauty,2018-08,,
2789,Asia,Beauty,2018-09,6.0,3261.6
2790,Asia,Beauty,2018-10,8.0,5989.76
2791,Asia,Beauty,2018-11,30.0,18388.44
2792,Asia,Beauty,2018-12,11.0,3876.95
2793,Asia,Beauty,2019-01,9.0,3162.0600000000004
2794,Asia,Beauty,2019-02,14.0,8093.1900000000005
2795,Asia,Beauty,2019-03,,
2796,Asia,Beauty,2019-04,14.0,6344.759999999999
2797,Asia,Beauty,2019-05,14.0,10119.66
2798,Asia,Beauty,2019-06,,
2799,Asia,Beauty,2019-07,21.0,12191.08
2800,Asia,Beauty,2019-08,25.0,12366.6
2801,Asia,Beauty,2019-09,15.0,7068.0599999999995
2802,Asia,Beauty,2019-10,18.0,11661.66
2803,Asia,Beauty,2019-12,23.0,12884.68
2804,Asia,Beauty,2020-01,6.0,120.12
2805,Asia,Beauty,2020-02,,
2806,Asia,Beauty,2020-03,,
2807,Asia,Beauty,2020-04,4.0,323.0
2808,Asia,Beauty,2020-05,8.0,4946.41
2809,Asia,Beauty,2020-06,9.0,3452.6000000000004
2810,Asia,Beauty,2020-07,,
2811,Asia,Beauty,2020-08,7.0,4892.82
2812,Asia,Beauty,2020-09,13.0,5148.08
2813,Asia,Beauty,2020-10,10.0,1024.6
2814,Asia,Beauty,2020-11,,
2815,Asia,Beauty,2020-12,1.0,854.05
2816,Asia,Beauty,2016-07,23.0,12631.74
2817,Asia,Beauty,2016-08,6.0,337.08
2818,Asia,Beauty,2017-11,16.0,7882.62
2819,Asia,Beauty,2019-11,7.0,3948.0
2820,Asia,Books,2016-01,7.0,743.54
2821,Asia,Books,2016-02,6.0,726.18
2822,Asia,Books,2016-03,10.0,7896.179999999999
2823,Asia,Books,2016-04,30.0,23601.49
2824,Asia,Books,2016-05,9.0,4534.73
2825,Asia,Books,2016-06,,
2826,Asia,Books,2016-09,12.0,4554.72
2827,Asia,Books,2016-10,17.0,8895.38
2828,Asia,Books,2016-11,15.0,10027.56
2829,Asia,Books,2016-12,12.0,2303.52
2830,Asia,Books,2017-01,5.0,1385.52
2831,Asia,Books,2017-02,14.0,7744.53
2832,Asia,Books,2017-03,5.0,453.71
2833,Asia,Books,2017-04,7.0,2880.18
2834,Asia,Books,2017-05,,
2835,Asia,Books,2017-06,36.0,7399.299999999999
2836,Asia,Books,2017-07,3.0,2286.9
2837,Asia,Books,2017-08,18.0,9469.76
2838,Asia,Books,2017-09,10.0,8008.799999999999
2839,Asia,Books,2017-10,15.0,7976.289999999999
2840,Asia,Books,2017-12,2.0,629.16
2841,Asia,Books,2018-01,21.0,9430.59
2842,Asia,Books,2018-02,15.0,13107.649999999998
2843,Asia,Books,2018-03,,
2844,Asia,Books,2018-04,5.0,4602.75
2845,Asia,Books,2018-05,19.0,9210.82
2846,Asia,Books,2018-06,4.0,1406.8799999999999
2847,Asia,Books,2018-07,5.0,305.5
2848,Asia,Books,2018-08,19.0,12429.86
2849,Asia,Books,2018-09,26.0,10531.53
2850,Asia,Books,2018-10,3.0,934.4999999999999
2851,Asia,Books,2018-11,7.0,6286.62
2852,Asia,Books,2018-12,19.0,8731.55
2853,Asia,Books,2019-01,8.0,3955.2000000000003
2854,Asia,Books,2019-02,9.0,5427.0
2855,Asia,Books,2019-03,,
2856,Asia,Books,2019-04,10.0,5076.719999999999
2857,Asia,Books,2019-05,10.0,5449.65
2858,Asia,Books,2019-06,3.0,476.28
2859,Asia,Books,2019-07,,
2860,Asia,Books,2019-08,23.0,9506.34
2861,Asia,Books,2019-09,4.0,2577.6
2862,Asia,Books,2019-10,5.0,4653.0
2863,Asia,Books,2019-12,34.0,21273.4
2864,Asia,Books,2020-01,19.0,8688.13
2865,Asia,Books,2020-02,9.0,6019.650000000001
2866,Asia,Books,2020-03,,
2867,Asia,Books,2020-04,,
2868,Asia,Books,2020-05,15.0,11224.7
2869,Asia,Books,2020-06,17.0,8533.3
2870,Asia,Books,2020-07,6.0,512.64
2871,Asia,Books,2020-08,2.0,30.72
2872,Asia,Books,2020-09,37.0,22110.14
2873,Asia,Books,2020-10,10.0,1515.3
2874,Asia,Books,2020-11,7.0,6558.719999999999
2875,Asia,Books,2020-12,16.0,6734.28
2876,Asia,Books,2016-07,44.0,25658.36
2877,Asia,Books,2016-08,20.0,12156.27
2878,Asia,Books,2017-11,17.0,7862.32
2879,Asia,Books,2019-11,13.0,6995.3099999999995
2880,Asia,Clothing,2016-01,8.0,3146.4
2881,Asia,Clothing,2016-02,9.0,1194.6
2882,Asia,Clothing,2016-03,15.0,8604.95
2883,Asia,Clothing,2016-04,36.0,19711.41
2884,Asia,Clothing,2016-05,7.0,3579.2999999999997
2885,Asia,Clothing,2016-06,2.0,1865.92
2886,Asia,Clothing,2016-09,,
2887,Asia,Clothing,2016-10,15.0,10904.579999999998
2888,Asia,Clothing,2016-11,36.0,18454.51
2889,Asia,Clothing,2016-12,20.0,7272.12
2890,Asia,Clothing,2017-01,14.0,7124.64
2891,Asia,Clothing,2017-02,,
2892,Asia,Clothing,2017-03,12.0,1190.87
2893,Asia,Clothing,2017-04,17.0,14489.82
2894,Asia,Clothing,2017-05,19.0,12544.2
2895,Asia,Clothing,2017-06,16.0,7815.58
2896,Asia,Clothing,2017-07,7.0,2482.2
2897,Asia,Clothing,2017-08,7.0,1316.38
2898,Asia,Clothing,2017-09,14.0,5189.65
2899,Asia,Clothing,2017-10,1.0,514.8000000000001
2900,Asia,Clothing,2017-12,26.0,11739.4
2901,Asia,Clothing,2018-01,2.0,943.9200000000001
2902,Asia,Clothing,2018-02,19.0,13572.82
2903,Asia,Clothing,2018-03,2.0,25.2
2904,Asia,Clothing,2018-04,3.0,2165.4
2905,Asia,Clothing,2018-05,9.0,4300.44
2906,Asia,Clothing,2018-06,7.0,2654.2599999999998
2907,Asia,Clothing,2018-07,,
2908,Asia,Clothing,2018-08,17.0,12433.400000000001
2909,Asia,Clothing,2018-09,9.0,6787.59
2910,Asia,Clothing,2018-10,19.0,3858.24
2911,Asia,Clothing,2018-11,2.0,300.79999999999995
2912,Asia,Clothing,2018-12,21.0,9216.25
2913,Asia,Clothing,2019-01,24.0,6824.459999999999
2914,Asia,Clothing,2019-02,3.0,355.32
2915,Asia,Clothing,2019-03,,
2916,Asia,Clothing,2019-04,5.0,4447.45
2917,Asia,Clothing,2019-05,1.0,462.69
2918,Asia,Clothing,2019-06,10.0,4782.4400000000005
2919,Asia,Clothing,2019-07,7.0,18.900000000000002
2920,Asia,Clothing,2019-08,18.0,9279.75
2921,Asia,Clothing,2019-09,,
2922,Asia,Clothing,2019-10,35.0,18997.56
2923,Asia,Clothing,2019-12,1.0,549.63
2924,Asia,Clothing,2020-01,1.0,531.76
2925,Asia,Clothing,2020-02,9.0,7329.23
2926,Asia,Clothing,2020-03,9.0,2954.3500000000004
2927,Asia,Clothing,2020-04,,
2928,Asia,Clothing,2020-05,1.0,881.36
2929,Asia,Clothing,2020-06,12.0,6351.18
2930,Asia,Clothing,2020-07,8.0,4617.2
2931,Asia,Clothing,2020-08,24.0,5806.3
2932,Asia,Clothing,2020-09,12.0,1311.64
2933,Asia,Clothing,2020-10,25.0,13202.46
2934,Asia,Clothing,2020-11,10.0,1152.0
2935,Asia,Clothing,2020-12,7.0,5518.32
2936,Asia,Clothing,2016-07,8.0,5882.24
2937,Asia,Clothing,2016-08,12.0,7070.12
2938,Asia,Clothing,2017-11,5.0,4950.0
2939,Asia,Clothing,2019-11,,
2940,Asia,Computers,2016-01,15.0,7010.400000000001
2941,Asia,Computers,2016-02,8.0,1612.0
2942,Asia,Computers,2016-03,24.0,14898.64
2943,Asia,Computers,2016-04,15.0,7859.4
2944,Asia,Computers,2016-05,,
2945,Asia,Computers,2016-06,1.0,107.8
2946,Asia,Computers,2016-09,10.0,5922.7
2947,Asia,Computers,2016-10,11.0,6824.16
2948,Asia,Computers,2016-11,13.0,6436.29
2949,Asia,Computers,2016-12,13.0,6930.28
2950,Asia,Computers,2017-01,34.0,14754.34
2951,Asia,Computers,2017-02,4.0,1658.12
2952,Asia,Computers,2017-03,16.0,10836.91
2953,Asia,Computers,2017-04,12.0,6132.0199999999995
2954,Asia,Computers,2017-05,7.0,3277.2099999999996
2955,Asia,Computers,2017-06,11.0,4099.4800000000005
2956,Asia,Computers,2017-07,6.0,3784.52
2957,Asia,Computers,2017-08,1.0,313.2
2958,Asia,Computers,2017-09,17.0,9990.720000000001
2959,Asia,Computers,2017-10,9.0,3087.63
2960,Asia,Computers,2017-12,27.0,12405.3
2961,Asia,Computers,2018-01,13.0,2976.6800000000003
2962,Asia,Computers,2018-02,16.0,7508.040000000001
2963,Asia,Computers,2018-03,9.0,3800.46
2964,Asia,Computers,2018-04,12.0,4753.719999999999
2965,Asia,Computers,2018-05,13.0,6888.0
2966,Asia,Computers,2018-06,12.0,6748.64
2967,Asia,Computers,2018-07,,
2968,Asia,Computers,2018-08,,
2969,Asia,Computers,2018-09,15.0,7726.700000000001
2970,Asia,Computers,2018-10,19.0,8316.78
2971,Asia,Computers,2018-11,,
2972,Asia,Computers,2018-12,20.0,11830.82
2973,Asia,Computers,2019-01,16.0,4690.11
2974,Asia,Computers,2019-02,15.0,9611.14
2975,Asia,Computers,2019-03,17.0,14835.0
2976,Asia,Computers,2019-04,16.0,3524.16
2977,Asia,Computers,2019-05,17.0,13484.579999999998
2978,Asia,Computers,2019-06,9.0,5208.12
2979,Asia,Computers,2019-07,17.0,12068.06
2980,Asia,Computers,2019-08,,
2981,Asia,Computers,2019-09,19.0,10554.869999999999
2982,Asia,Computers,2019-10,,
2983,Asia,Computers,2019-12,9.0,3274.8
2984,Asia,Computers,2020-01,12.0,6021.12
2985,Asia,Computers,2020-02,8.0,3509.7599999999998
2986,Asia,Computers,2020-03,5.0,1108.8
2987,Asia,Computers,2020-04,26.0,11582.68
2988,Asia,Computers,2020-05,6.0,455.12
2989,Asia,Computers,2020-06,10.0,5523.74
2990,Asia,Computers,2020-07,16.0,11668.94
2991,Asia,Computers,2020-08,10.0,8236.8
2992,Asia,Computers,2020-09,28.0,12970.93
2993,Asia,Computers,2020-10,23.0,16579.5
2994,Asia,Computers,2020-11,1.0,348.53000000000003
2995,Asia,Computers,2020-12,6.0,2401.2000000000003
2996,Asia,Computers,2016-07,12.0,4711.200000000001
2997,Asia,Computers,2016-08,,
2998,Asia,Computers,2017-11,9.0,7460.280000000001
2999,Asia,Computers,2019-11,4.0,2599.8
3000,Asia,Electronics,2016-01,11.0,3795.84
3001,Asia,Electronics,2016-02,8.0,6465.6
3002,Asia,Electronics,2016-03,9.0,2713.7
3003,Asia,Electronics,2016-04,18.0,5585.05
3004,Asia,Electronics,2016-05,16.0,11084.58
3005,Asia,Electronics,2016-06,,
3006,Asia,Electronics,2016-09,25.0,15347.509999999998
3007,Asia,Electronics,2016-10,14.0,5441.6
3008,Asia,Electronics,2016-11,19.0,8688.2
3009,Asia,Electronics,2016-12,37.0,16349.800000000001
3010,Asia,Electronics,2017-01,,
3011,Asia,Electronics,2017-02,,
3012,Asia,Electronics,2017-03,13.0,8770.22
3013,Asia,Electronics,2017-04,12.0,4718.099999999999
3014,Asia,Electronics,2017-05,20.0,4792.13
3015,Asia,Electronics,2017-06,13.0,6567.3
3016,Asia,Electronics,2017-07,24.0,9951.75
3017,Asia,Electronics,2017-08,,
3018,Asia,Electronics,2017-09,19.0,10283.56
3019,Asia,Electronics,2017-10,16.0,3612.0
3020,Asia,Electronics,2017-12,4.0,2573.48
3021,Asia,Electronics,2018-01,9.0,3629.4300000000003
3022,Asia,Electronics,2018-02,12.0,5201.07
3023,Asia,Electronics,2018-03,4.0,1410.43
3024,Asia,Electronics,2018-04,18.0,10298.800000000001
3025,Asia,Electronics,2018-05,7.0,3910.14
3026,Asia,Electronics,2018-06,10.0,4408.65
3027,Asia,Electronics,2018-07,25.0,12932.73
3028,Asia,Electronics,2018-08,22.0,15548.67
3029,Asia,Electronics,2018-09,10.0,2225.64
3030,Asia,Electronics,2018-10,1.0,14.399999999999999
3031,Asia,Electronics,2018-11,20.0,11840.39
3032,Asia,Electronics,2018-12,11.0,4661.99
3033,Asia,Electronics,2019-01,4.0,1643.12
3034,Asia,Electronics,2019-02,12.0,7998.66
3035,Asia,Electronics,2019-03,,
3036,Asia,Electronics,2019-04,,
3037,Asia,Electronics,2019-05,3.0,2805.8999999999996
3038,Asia,Electronics,2019-06,21.0,11530.85
3039,Asia,Electronics,2019-07,8.0,1294.58
3040,Asia,Electronics,2019-08,8.0,1496.8799999999999
3041,Asia,Electronics,2019-09,28.0,10991.039999999999
3042,Asia,Electronics,2019-10,,
3043,Asia,Electronics,2019-12,15.0,9448.77
3044,Asia,Electronics,2020-01,20.0,15146.42
3045,Asia,Electronics,2020-02,10.0,6011.6
3046,Asia,Electronics,2020-03,4.0,2868.32
3047,Asia,Electronics,2020-04,9.0,6146.19
3048,Asia,Electronics,2020-05,17.0,7077.27
3049,Asia,Electronics,2020-06,27.0,9188.619999999999
3050,Asia,Electronics,2020-07,23.0,15733.64
3051,Asia,Electronics,2020-08,15.0,9731.58
3052,Asia,Electronics,2020-09,1.0,483.15999999999997
3053,Asia,Electronics,2020-10,18.0,8345.1
3054,Asia,Electronics,2020-11,32.0,12659.3
3055,Asia,Electronics,2020-12,7.0,2286.2000000000003
3056,Asia,Electronics,2016-07,,
3057,Asia,Electronics,2016-08,5.0,2803.2999999999997
3058,Asia,Electronics,2017-11,16.0,4114.17
3059,Asia,Electronics,2019-11,6.0,4085.76
3060,Asia,Games,2016-01,20.0,12943.03
3061,Asia,Games,2016-02,,
3062,Asia,Games,2016-03,8.0,6424.33
3063,Asia,Games,2016-04,11.0,4563.93
3064,Asia,Games,2016-05,7.0,1908.55
3065,Asia,Games,2016-06,1.0,418.95
3066,Asia,Games,2016-09,,
3067,Asia,Games,2016-10,16.0,8628.15
3068,Asia,Games,2016-11,10.0,8909.28
3069,Asia,Games,2016-12,,
3070,Asia,Games,2017-01,10.0,4239.42
3071,Asia,Games,2017-02,,
3072,Asia,Games,2017-03,,
3073,Asia,Games,2017-04,,
3074,Asia,Games,2017-05,7.0,4668.110000000001
3075,Asia,Games,2017-06,15.0,11183.44
3076,Asia,Games,2017-07,6.0,2187.82
3077,Asia,Games,2017-08,20.0,6706.24
3078,Asia,Games,2017-09,6.0,5262.56
3079,Asia,Games,2017-10,16.0,8736.92
3080,Asia,Games,2017-12,1.0,81.9
3081,Asia,Games,2018-01,,
3082,Asia,Games,2018-02,8.0,3606.3
3083,Asia,Games,2018-03,26.0,8730.5
3084,Asia,Games,2018-04,37.0,5632.66
3085,Asia,Games,2018-05,5.0,4110.599999999999
3086,Asia,Games,2018-06,5.0,2902.5
3087,Asia,Games,2018-07,18.0,5793.26
3088,Asia,Games,2018-08,12.0,2504.42
3089,Asia,Games,2018-09,23.0,11194.5
3090,Asia,Games,2018-10,17.0,8671.5
3091,Asia,Games,2018-11,7.0,3296.58
3092,Asia,Games,2018-12,9.0,2698.45
3093,Asia,Games,2019-01,6.0,903.65
3094,Asia,Games,2019-02,,
3095,Asia,Games,2019-03,23.0,11648.3
3096,Asia,Games,2019-04,3.0,2144.52
3097,Asia,Games,2019-05,34.0,11108.960000000001
3098,Asia,Games,2019-06,11.0,7034.959999999999
3099,Asia,Games,2019-07,8.0,2797.44
3100,Asia,Games,2019-08,9.0,3829.34
3101,Asia,Games,2019-09,18.0,10891.56
3102,Asia,Games,2019-10,13.0,5358.08
3103,Asia,Games,2019-12,25.0,5074.5
3104,Asia,Games,2020-01,22.0,7382.919999999999
3105,Asia,Games,2020-02,25.0,12351.900000000001
3106,Asia,Games,2020-03,,
3107,Asia,Games,2020-04,19.0,5817.7
3108,Asia,Games,2020-05,,
3109,Asia,Games,2020-06,1.0,419.44
3110,Asia,Games,2020-07,5.0,1282.5
3111,Asia,Games,2020-08,,
3112,Asia,Games,2020-09,16.0,11142.32
3113,Asia,Games,2020-10,14.0,6390.24
3114,Asia,Games,2020-11,27.0,8151.6
3115,Asia,Games,2020-12,35.0,22717.68
3116,Asia,Games,2016-07,10.0,5980.8
3117,Asia,Games,2016-08,10.0,8827.0
3118,Asia,Games,2017-11,11.0,8209.06
3119,Asia,Games,2019-11,2.0,1436.4
3120,Asia,Garden,2016-01,24.0,14545.96
3121,Asia,Garden,2016-02,6.0,2407.02
3122,Asia,Garden,2016-03,34.0,18618.34
3123,Asia,Garden,2016-04,8.0,1722.08
3124,Asia,Garden,2016-05,3.0,974.2800000000001
3125,Asia,Garden,2016-06,7.0,2967.2799999999997
3126,Asia,Garden,2016-09,23.0,6835.78
3127,Asia,Garden,2016-10,14.0,5914.02
3128,Asia,Garden,2016-11,21.0,7204.18
3129,Asia,Garden,2016-12,7.0,5127.1
3130,Asia,Garden,2017-01,14.0,5625.76
3131,Asia,Garden,2017-02,8.0,130.56
3132,Asia,Garden,2017-03,11.0,4486.85
3133,Asia,Garden,2017-04,3.0,1857.48
3134,Asia,Garden,2017-05,18.0,9877.949999999999
3135,Asia,Garden,2017-06,8.0,6224.46
3136,Asia,Garden,2017-07,7.0,2206.89
3137,Asia,Garden,2017-08,7.0,5325.179999999999
3138,Asia,Garden,2017-09,15.0,6664.16
3139,Asia,Garden,2017-10,5.0,885.48
3140,Asia,Garden,2017-12,13.0,4217.549999999999
3141,Asia,Garden,2018-01,20.0,5376.36
3142,Asia,Garden,2018-02,10.0,6897.92
3143,Asia,Garden,2018-03,14.0,5099.33
3144,Asia,Garden,2018-04,1.0,625.24
3145,Asia,Garden,2018-05,1.0,337.59
3146,Asia,Garden,2018-06,23.0,10242.22
3147,Asia,Garden,2018-07,14.0,7457.99
3148,Asia,Garden,2018-08,1.0,652.41
3149,Asia,Garden,2018-09,51.0,23388.53
3150,Asia,Garden,2018-10,7.0,4836.23
3151,Asia,Garden,2018-11,17.0,7128.499999999999
3152,Asia,Garden,2018-12,,
3153,Asia,Garden,2019-01,23.0,9194.3
3154,Asia,Garden,2019-02,,
3155,Asia,Garden,2019-03,3.0,1636.68
3156,Asia,Garden,2019-04,16.0,8530.41
3157,Asia,Garden,2019-05,7.0,3181.02
3158,Asia,Garden,2019-06,,
3159,Asia,Garden,2019-07,19.0,5879.43
3160,Asia,Garden,2019-08,4.0,1943.0400000000002
3161,Asia,Garden,2019-09,9.0,1133.08
3162,Asia,Garden,2019-10,7.0,2288.62
3163,Asia,Garden,2019-12,17.0,8805.6
3164,Asia,Garden,2020-01,27.0,12362.519999999999
3165,Asia,Garden,2020-02,39.0,17684.88
3166,Asia,Garden,2020-03,19.0,12599.88
3167,Asia,Garden,2020-04,21.0,3940.5699999999997
3168,Asia,Garden,2020-05,17.0,5617.639999999999
3169,Asia,Garden,2020-06,,
3170,Asia,Garden,2020-07,14.0,2851.3599999999997
3171,Asia,Garden,2020-08,25.0,6763.799999999999
3172,Asia,Garden,2020-09,27.0,7262.8099999999995
3173,Asia,Garden,2020-10,21.0,10525.53
3174,Asia,Garden,2020-11,29.0,18714.76
3175,Asia,Garden,2020-12,22.0,8440.539999999999
3176,Asia,Garden,2016-07,28.0,14859.64
3177,Asia,Garden,2016-08,16.0,8272.88
3178,Asia,Garden,2017-11,10.0,2671.6499999999996
3179,Asia,Garden,2019-11,1.0,955.4499999999999
3180,Asia,Grocery,2016-01,15.0,7001.070000000001
3181,Asia,Grocery,2016-02,23.0,13190.240000000002
3182,Asia,Grocery,2016-03,,
3183,Asia,Grocery,2016-04,7.0,1424.6399999999999
3184,Asia,Grocery,2016-05,6.0,2949.48
3185,Asia,Grocery,2016-06,8.0,4846.86
3186,Asia,Grocery,2016-09,18.0,8752.289999999999
3187,Asia,Grocery,2016-10,18.0,7614.68
3188,Asia,Grocery,2016-11,7.0,5493.6
3189,Asia,Grocery,2016-12,3.0,849.6
3190,Asia,Grocery,2017-01,15.0,5336.28
3191,Asia,Grocery,2017-02,17.0,10046.810000000001
3192,Asia,Grocery,2017-03,15.0,8051.3099999999995
3193,Asia,Grocery,2017-04,6.0,459.42
3194,Asia,Grocery,2017-05,18.0,6747.44
3195,Asia,Grocery,2017-06,19.0,11742.9
3196,Asia,Grocery,2017-07,23.0,2507.58
3197,Asia,Grocery,2017-08,9.0,8140.860000000001
3198,Asia,Grocery,2017-09,13.0,7429.7
3199,Asia,Grocery,2017-10,12.0,4872.08
3200,Asia,Grocery,2017-12,46.0,27051.7
3201,Asia,Grocery,2018-01,23.0,13718.61
3202,Asia,Grocery,2018-02,21.0,10718.619999999999
3203,Asia,Grocery,2018-03,21.0,10952.97
3204,Asia,Grocery,2018-04,,
3205,Asia,Grocery,2018-05,2.0,59.4
3206,Asia,Grocery,2018-06,15.0,5807.5599999999995
3207,Asia,Grocery,2018-07,19.0,6603.76
3208,Asia,Grocery,2018-08,12.0,1743.75
3209,Asia,Grocery,2018-09,3.0,2541.3999999999996
3210,Asia,Grocery,2018-10,18.0,7350.83
3211,Asia,Grocery,2018-11,15.0,7255.18
3212,Asia,Grocery,2018-12,17.0,10814.439999999999
3213,Asia,Grocery,2019-01,2.0,1585.22
3214,Asia,Grocery,2019-02,15.0,11147.91
3215,Asia,Grocery,2019-03,17.0,9168.119999999999
3216,Asia,Grocery,2019-04,10.0,6785.49
3217,Asia,Grocery,2019-05,4.0,3325.44
3218,Asia,Grocery,2019-06,32.0,14759.119999999999
3219,Asia,Grocery,2019-07,13.0,7204.639999999999
3220,Asia,Grocery,2019-08,,
3221,Asia,Grocery,2019-09,8.0,6421.0
3222,Asia,Grocery,2019-10,17.0,13165.92
3223,Asia,Grocery,2019-12,11.0,2118.04
3224,Asia,Grocery,2020-01,20.0,12643.07
3225,Asia,Grocery,2020-02,8.0,1754.9199999999998
3226,Asia,Grocery,2020-03,14.0,8922.64
3227,Asia,Grocery,2020-04,21.0,11777.039999999999
3228,Asia,Grocery,2020-05,3.0,857.0
3229,Asia,Grocery,2020-06,8.0,4910.400000000001
3230,Asia,Grocery,2020-07,30.0,10378.86
3231,Asia,Grocery,2020-08,16.0,3394.3599999999997
3232,Asia,Grocery,2020-09,37.0,21972.12
3233,Asia,Grocery,2020-10,21.0,10239.83
3234,Asia,Grocery,2020-11,21.0,3556.7999999999997
3235,Asia,Grocery,2020-12,17.0,11637.64
3236,Asia,Grocery,2016-07,18.0,2857.15
3237,Asia,Grocery,2016-08,15.0,11236.86
3238,Asia,Grocery,2017-11,,
3239,Asia,Grocery,2019-11,5.0,2607.75
3240,Asia,Health,2016-01,9.0,3487.4999999999995
3241,Asia,Health,2016-02,13.0,8186.0199999999995
3242,Asia,Health,2016-03,12.0,4788.3
3243,Asia,Health,2016-04,16.0,9400.439999999999
3244,Asia,Health,2016-05,,
3245,Asia,Health,2016-06,28.0,17408.3
3246,Asia,Health,2016-09,,
3247,Asia,Health,2016-10,14.0,8392.33
3248,Asia,Health,2016-11,17.0,5269.08
3249,Asia,Health,2016-12,12.0,5683.860000000001
3250,Asia,Health,2017-01,9.0,3565.36
3251,Asia,Health,2017-02,4.0,3912.48
3252,Asia,Health,2017-03,,
3253,Asia,Health,2017-04,1.0,38.7
3254,Asia,Health,2017-05,8.0,3073.2799999999997
3255,Asia,Health,2017-06,23.0,13614.98
3256,Asia,Health,2017-07,16.0,6805.5
3257,Asia,Health,2017-08,27.0,14451.439999999999
3258,Asia,Health,2017-09,8.0,6041.28
3259,Asia,Health,2017-10,7.0,4316.360000000001
3260,Asia,Health,2017-12,5.0,183.15
3261,Asia,Health,2018-01,23.0,12800.25
3262,Asia,Health,2018-02,8.0,4992.0
3263,Asia,Health,2018-03,,
3264,Asia,Health,2018-04,,
3265,Asia,Health,2018-05,17.0,3644.12
3266,Asia,Health,2018-06,18.0,10118.24
3267,Asia,Health,2018-07,20.0,11511.96
3268,Asia,Health,2018-08,8.0,5000.34
3269,Asia,Health,2018-09,7.0,3408.58
3270,Asia,Health,2018-10,13.0,4307.74
3271,Asia,Health,2018-11,,
3272,Asia,Health,2018-12,,
3273,Asia,Health,2019-01,7.0,4013.4399999999996
3274,Asia,Health,2019-02,7.0,5562.900000000001
3275,Asia,Health,2019-03,22.0,6925.299999999999
3276,Asia,Health,2019-04,,
3277,Asia,Health,2019-05,13.0,7431.9
3278,Asia,Health,2019-06,7.0,4866.2
3279,Asia,Health,2019-07,10.0,2508.6
3280,Asia,Health,2019-08,1.0,747.45
3281,Asia,Health,2019-09,25.0,14177.519999999999
3282,Asia,Health,2019-10,13.0,5463.82
3283,Asia,Health,2019-12,,
3284,Asia,Health,2020-01,12.0,3237.92
3285,Asia,Health,2020-02,8.0,1251.72
3286,Asia,Health,2020-03,7.0,4874.4
3287,Asia,Health,2020-04,10.0,5811.179999999999
3288,Asia,Health,2020-05,21.0,7530.549999999999
3289,Asia,Health,2020-06,20.0,8860.47
3290,Asia,Health,2020-07,7.0,3599.2599999999998
3291,Asia,Health,2020-08,6.0,5639.04
