,CustomerContinent,ProductCategory,dateOfPurchase,TotalQuantity,TotalRevenue,AvgPrice,MedPrice,AvgCost,AvgDiscount
1891,Asia,Games,2017-09,6,5262.56,887.5,887.5,541.995,0.045
1892,Asia,Games,2017-10,16,8736.92,512.3333333333334,536.0,257.8566666666666,0.023333333333333334
1893,Asia,Games,2017-11,11,8209.06,720.6666666666666,670.0,406.42,0.043333333333333335
1894,Asia,Games,2017-12,1,81.9,91.0,91.0,45.5,0.1
1895,Asia,Games,2018-02,8,3606.3,460.5,460.5,237.42000000000002,0.045
1896,Asia,Games,2018-03,26,8730.5,391.75,273.5,244.20749999999998,0.05
1897,Asia,Games,2018-04,37,5632.66,147.8,132.0,88.306,0.066
1898,Asia,Games,2018-05,5,4110.599999999999,884.0,884.0,397.8,0.07
1899,Asia,Games,2018-06,5,2902.5,645.0,645.0,193.5,0.1
1900,Asia,Games,2018-07,18,5793.26,237.25,153.5,150.425,0.057499999999999996
1901,Asia,Games,2018-08,12,2504.42,387.3333333333333,114.0,256.3,0.06666666666666667
1902,Asia,Games,2018-09,23,11194.5,562.0,689.0,254.69999999999996,0.043333333333333335
1903,Asia,Games,2018-10,17,8671.5,545.3333333333334,441.0,310.74666666666667,0.09000000000000001
1904,Asia,Games,2018-11,7,3296.58,501.0,501.0,380.76,0.06
1905,Asia,Games,2018-12,9,2698.45,406.6666666666667,477.0,195.01999999999998,0.03666666666666667
1906,Asia,Games,2019-01,6,903.65,403.0,403.0,104.935,0.025
1907,Asia,Games,2019-03,23,11648.3,557.0,562.0,247.13,0.07666666666666667
1908,Asia,Games,2019-04,3,2144.52,777.0,777.0,411.81,0.08
1909,Asia,Games,2019-05,34,11108.960000000001,344.0,271.0,145.122,0.068
1910,Asia,Games,2019-06,11,7034.959999999999,611.5,611.5,336.05,0.06
1911,Asia,Games,2019-07,8,2797.44,372.0,372.0,107.88,0.06
1912,Asia,Games,2019-08,9,3829.34,437.0,437.0,302.915,0.07
1913,Asia,Games,2019-09,18,10891.56,490.8,461.0,251.654,0.05800000000000001
1914,Asia,Games,2019-10,13,5358.08,523.5,523.5,191.185,0.09
1915,Asia,Games,2019-11,2,1436.4,798.0,798.0,327.18,0.1
1916,Asia,Games,2019-12,25,5074.5,232.33333333333334,216.0,120.61333333333334,0.06666666666666667
1917,Asia,Games,2020-01,22,7382.919999999999,343.0,373.0,196.69666666666663,0.06
1918,Asia,Games,2020-02,25,12351.900000000001,585.0,487.0,255.75666666666666,0.07333333333333333
1919,Asia,Games,2020-04,19,5817.7,374.0,505.0,188.11,0.07333333333333335
1920,Asia,Games,2020-06,1,419.44,428.0,428.0,107.0,0.02
1921,Asia,Games,2020-07,5,1282.5,285.0,285.0,105.45,0.1
1922,Asia,Games,2020-09,16,11142.32,719.5,719.5,379.555,0.045
1923,Asia,Games,2020-10,14,6390.24,471.0,471.0,194.07,0.07500000000000001
1924,Asia,Games,2020-11,27,8151.6,294.0,263.0,166.835,0.05
1925,Asia,Games,2020-12,35,22717.68,659.3333333333334,749.5,362.82,0.056666666666666664
1926,Asia,Garden,2016-01,24,14545.96,653.0,662.0,237.04333333333332,0.08666666666666667
1927,Asia,Garden,2016-02,6,2407.02,418.5,418.5,309.81,0.04
1928,Asia,Garden,2016-03,34,18618.34,564.5,557.5,263.24666666666667,0.041666666666666664
1929,Asia,Garden,2016-04,8,1722.08,229.0,229.0,171.75,0.06
1930,Asia,Garden,2016-05,3,974.2800000000001,353.0,353.0,243.57,0.08
1931,Asia,Garden,2016-06,7,2967.2799999999997,352.0,352.0,247.16,0.030000000000000002
1932,Asia,Garden,2016-07,28,14859.64,445.3333333333333,551.5,281.6766666666667,0.049999999999999996
1933,Asia,Garden,2016-08,16,8272.88,553.0,553.0,233.445,0.055
1934,Asia,Garden,2016-09,23,6835.78,274.5,171.0,154.935,0.025
1935,Asia,Garden,2016-10,14,5914.02,448.0,448.0,307.575,0.02
1936,Asia,Garden,2016-11,21,7204.18,410.25,459.0,205.0425,0.0525
1937,Asia,Garden,2016-12,7,5127.1,774.5,774.5,339.9,0.055
1938,Asia,Garden,2017-01,14,5625.76,427.0,427.0,251.09,0.034999999999999996
1939,Asia,Garden,2017-02,8,130.56,17.0,17.0,5.779999999999999,0.04
1940,Asia,Garden,2017-03,11,4486.85,450.0,450.0,182.51,0.05
1941,Asia,Garden,2017-04,3,1857.48,673.0,673.0,329.77,0.08
1942,Asia,Garden,2017-05,18,9877.949999999999,568.5,568.5,340.18,0.035
1943,Asia,Garden,2017-06,8,6224.46,514.5,514.5,385.26,0.09
1944,Asia,Garden,2017-07,7,2206.89,339.0,339.0,277.98,0.07
1945,Asia,Garden,2017-08,7,5325.179999999999,818.0,818.0,392.64,0.07
1946,Asia,Garden,2017-09,15,6664.16,322.0,211.0,204.65,0.06333333333333334
1947,Asia,Garden,2017-10,5,885.48,229.0,127.0,75.81,0.04
1948,Asia,Garden,2017-11,10,2671.6499999999996,277.5,277.5,127.845,0.06
1949,Asia,Garden,2017-12,13,4217.549999999999,471.75,443.5,284.935,0.0775
1950,Asia,Garden,2018-01,20,5376.36,309.3333333333333,302.0,107.39333333333333,0.043333333333333335
1951,Asia,Garden,2018-02,10,6897.92,600.5,600.5,334.915,0.05
1952,Asia,Garden,2018-03,14,5099.33,377.6666666666667,299.0,198.22333333333336,0.07
1953,Asia,Garden,2018-04,1,625.24,638.0,638.0,236.06,0.02
1954,Asia,Garden,2018-05,1,337.59,363.0,363.0,250.47,0.07
1955,Asia,Garden,2018-06,23,10242.22,459.0,631.0,213.164,0.06
1956,Asia,Garden,2018-07,14,7457.99,353.0,307.0,201.71666666666667,0.03333333333333333
1957,Asia,Garden,2018-08,1,652.41,659.0,659.0,230.65,0.01
1958,Asia,Garden,2018-09,51,23388.53,463.3333333333333,409.0,236.70666666666668,0.045000000000000005
1959,Asia,Garden,2018-10,7,4836.23,665.0,789.0,457.32333333333327,0.07
1960,Asia,Garden,2018-11,17,7128.499999999999,508.0,508.0,420.21,0.04
1961,Asia,Garden,2019-01,23,9194.3,342.3333333333333,366.0,244.1966666666667,0.036666666666666674
1962,Asia,Garden,2019-03,3,1636.68,593.0,593.0,462.54,0.08
1963,Asia,Garden,2019-04,16,8530.41,576.3333333333334,601.0,346.68,0.06666666666666667
1964,Asia,Garden,2019-05,7,3181.02,495.5,495.5,248.75,0.04
1965,Asia,Garden,2019-07,19,5879.43,358.0,358.0,212.93,0.095
1966,Asia,Garden,2019-08,4,1943.0400000000002,528.0,528.0,290.4,0.08
1967,Asia,Garden,2019-09,9,1133.08,172.75,122.5,88.33,0.06
1968,Asia,Garden,2019-10,7,2288.62,506.0,506.0,194.27,0.065
1969,Asia,Garden,2019-11,1,955.4499999999999,985.0,985.0,492.5,0.03
1970,Asia,Garden,2019-12,17,8805.6,468.3333333333333,332.0,306.44,0.03
1971,Asia,Garden,2020-01,27,12362.519999999999,413.8,467.0,202.10600000000002,0.064
1972,Asia,Garden,2020-02,39,17684.88,486.1666666666667,476.0,345.605,0.06333333333333334
1973,Asia,Garden,2020-03,19,12599.88,729.6666666666666,857.0,383.03,0.05000000000000001
1974,Asia,Garden,2020-04,21,3940.5699999999997,177.33333333333334,220.0,114.33666666666666,0.043333333333333335
1975,Asia,Garden,2020-05,17,5617.639999999999,438.0,373.0,213.56333333333336,0.04666666666666667
1976,Asia,Garden,2020-07,14,2851.3599999999997,260.5,260.5,89.445,0.060000000000000005
1977,Asia,Garden,2020-08,25,6763.799999999999,318.75,302.0,175.5225,0.0475
1978,Asia,Garden,2020-09,27,7262.8099999999995,394.4,351.0,185.536,0.054000000000000006
1979,Asia,Garden,2020-10,21,10525.53,512.3333333333334,543.0,222.64000000000001,0.05666666666666667
1980,Asia,Garden,2020-11,29,18714.76,709.8,739.0,328.216,0.05600000000000001
1981,Asia,Garden,2020-12,22,8440.539999999999,392.3333333333333,270.0,245.48666666666668,0.07666666666666667
1982,Asia,Grocery,2016-01,15,7001.070000000001,517.0,541.0,305.59666666666664,0.08666666666666667
1983,Asia,Grocery,2016-02,23,13190.240000000002,662.0,912.0,251.71333333333337,0.06666666666666667
1984,Asia,Grocery,2016-04,7,1424.6399999999999,212.0,212.0,129.32,0.04
1985,Asia,Grocery,2016-05,6,2949.48,549.0,549.0,260.19,0.060000000000000005
1986,Asia,Grocery,2016-06,8,4846.86,595.0,734.0,370.15000000000003,0.060000000000000005
1987,Asia,Grocery,2016-07,18,2857.15,250.66666666666666,215.0,195.1266666666667,0.03666666666666667
1988,Asia,Grocery,2016-08,15,11236.86,725.5,725.5,527.7850000000001,0.025
1989,Asia,Grocery,2016-09,18,8752.289999999999,436.0,377.0,185.83,0.04666666666666667
1990,Asia,Grocery,2016-10,18,7614.68,366.0,284.0,180.30666666666664,0.06666666666666667
1991,Asia,Grocery,2016-11,7,5493.6,872.0,872.0,444.72,0.1
1992,Asia,Grocery,2016-12,3,849.6,295.0,295.0,191.75,0.04
1993,Asia,Grocery,2017-01,15,5336.28,554.3333333333334,689.0,173.83666666666667,0.07333333333333333
1994,Asia,Grocery,2017-02,17,10046.810000000001,557.6,807.0,356.43,0.064
1995,Asia,Grocery,2017-03,15,8051.3099999999995,569.5,569.5,406.77,0.04
1996,Asia,Grocery,2017-04,6,459.42,96.5,96.5,36.34,0.06
1997,Asia,Grocery,2017-05,18,6747.44,329.0,399.0,155.52666666666667,0.056666666666666664
1998,Asia,Grocery,2017-06,19,11742.9,644.5,644.5,462.895,0.07500000000000001
1999,Asia,Grocery,2017-07,23,2507.58,146.75,103.0,73.81,0.05
2000,Asia,Grocery,2017-08,9,8140.860000000001,994.0,994.0,566.5799999999999,0.09
2001,Asia,Grocery,2017-09,13,7429.7,450.0,450.0,352.25,0.04
2002,Asia,Grocery,2017-10,12,4872.08,365.0,365.0,188.49,0.055
2003,Asia,Grocery,2017-12,46,27051.7,582.1428571428571,606.0,376.22428571428566,0.055714285714285716
2004,Asia,Grocery,2018-01,23,13718.61,569.2,621.0,190.072,0.08399999999999999
2005,Asia,Grocery,2018-02,21,10718.619999999999,585.3333333333334,739.0,183.4,0.016666666666666666
2006,Asia,Grocery,2018-03,21,10952.97,603.6666666666666,760.0,384.3333333333333,0.043333333333333335
2007,Asia,Grocery,2018-05,2,59.4,30.0,30.0,17.1,0.01
2008,Asia,Grocery,2018-06,15,5807.5599999999995,496.5,460.0,166.0275,0.057499999999999996
2009,Asia,Grocery,2018-07,19,6603.76,374.3333333333333,230.0,243.55333333333337,0.03
2010,Asia,Grocery,2018-08,12,1743.75,252.5,252.5,161.54999999999998,0.07
2011,Asia,Grocery,2018-09,3,2541.3999999999996,890.5,890.5,509.42,0.03
2012,Asia,Grocery,2018-10,18,7350.83,456.25,419.5,238.435,0.045
2013,Asia,Grocery,2018-11,15,7255.18,566.6666666666666,487.0,214.62666666666667,0.04666666666666667
2014,Asia,Grocery,2018-12,17,10814.439999999999,655.0,655.0,422.265,0.03
2015,Asia,Grocery,2019-01,2,1585.22,871.0,871.0,653.25,0.09
2016,Asia,Grocery,2019-02,15,11147.91,765.6666666666666,847.0,228.80666666666664,0.036666666666666674
2017,Asia,Grocery,2019-03,17,9168.119999999999,579.0,618.0,415.11999999999995,0.05333333333333334
2018,Asia,Grocery,2019-04,10,6785.49,778.5,778.5,464.235,0.025
2019,Asia,Grocery,2019-05,4,3325.44,866.0,866.0,389.7,0.04
2020,Asia,Grocery,2019-06,32,14759.119999999999,554.0,679.0,361.864,0.044
2021,Asia,Grocery,2019-07,13,7204.639999999999,561.3333333333334,572.0,318.97333333333336,0.06
2022,Asia,Grocery,2019-09,8,6421.0,837.5,837.5,254.0,0.045000000000000005
2023,Asia,Grocery,2019-10,17,13165.92,796.6,771.0,426.592,0.048
2024,Asia,Grocery,2019-11,5,2607.75,549.0,549.0,126.26999999999998,0.05
2025,Asia,Grocery,2019-12,11,2118.04,204.33333333333334,208.0,112.48666666666666,0.056666666666666664
2026,Asia,Grocery,2020-01,20,12643.07,651.0,673.0,336.3566666666667,0.06333333333333334
2027,Asia,Grocery,2020-02,8,1754.9199999999998,497.5,497.5,385.70500000000004,0.035
2028,Asia,Grocery,2020-03,14,8922.64,710.3333333333334,850.0,445.5533333333333,0.04666666666666667
2029,Asia,Grocery,2020-04,21,11777.039999999999,560.0,666.0,310.34,0.04666666666666667
2030,Asia,Grocery,2020-05,3,857.0,445.0,445.0,373.2,0.04
2031,Asia,Grocery,2020-06,8,4910.400000000001,682.0,682.0,306.9,0.1
2032,Asia,Grocery,2020-07,30,10378.86,352.25,341.0,225.75,0.060000000000000005
2033,Asia,Grocery,2020-08,16,3394.3599999999997,309.6666666666667,352.0,149.28,0.06
2034,Asia,Grocery,2020-09,37,21972.12,631.2,715.0,288.722,0.062
2035,Asia,Grocery,2020-10,21,10239.83,567.0,706.0,315.56333333333333,0.04666666666666667
2036,Asia,Grocery,2020-11,21,3556.7999999999997,267.0,79.0,118.60000000000001,0.02666666666666667
2037,Asia,Grocery,2020-12,17,11637.64,760.25,745.5,508.39750000000004,0.0525
2038,Asia,Health,2016-01,9,3487.4999999999995,445.5,445.5,155.78999999999996,0.045
2039,Asia,Health,2016-02,13,8186.0199999999995,643.6666666666666,844.0,301.21999999999997,0.04
2040,Asia,Health,2016-03,12,4788.3,524.0,414.0,212.48000000000002,0.049999999999999996
2041,Asia,Health,2016-04,16,9400.439999999999,545.0,545.0,402.19,0.025
2042,Asia,Health,2016-06,28,17408.3,671.4,676.0,362.54,0.048
2043,Asia,Health,2016-07,2,943.02,507.0,507.0,425.88,0.07
2044,Asia,Health,2016-08,20,13320.369999999999,700.0,743.0,360.8733333333333,0.03666666666666667
2045,Asia,Health,2016-10,14,8392.33,567.5,594.5,312.6075,0.065
2046,Asia,Health,2016-11,17,5269.08,369.0,340.0,180.11333333333332,0.07666666666666667
2047,Asia,Health,2016-12,12,5683.860000000001,520.5,520.5,295.05999999999995,0.09
2048,Asia,Health,2017-01,9,3565.36,363.6666666666667,394.0,149.39666666666668,0.03333333333333333
2049,Asia,Health,2017-02,4,3912.48,988.0,988.0,385.3200000000001,0.01
2050,Asia,Health,2017-04,1,38.7,43.0,43.0,26.66,0.1
2051,Asia,Health,2017-05,8,3073.2799999999997,392.0,392.0,270.48,0.02
2052,Asia,Health,2017-06,23,13614.98,572.5,642.0,171.07000000000002,0.0225
2053,Asia,Health,2017-07,16,6805.5,463.0,339.0,258.47,0.06666666666666667
2054,Asia,Health,2017-08,27,14451.439999999999,644.0,672.0,175.325,0.0475
2055,Asia,Health,2017-09,8,6041.28,812.0,812.0,479.08,0.07
2056,Asia,Health,2017-10,7,4316.360000000001,715.0,715.0,491.46500000000003,0.025
2057,Asia,Health,2017-11,15,7778.43,582.0,582.0,157.14,0.085
2058,Asia,Health,2017-12,5,183.15,37.0,37.0,24.42,0.01
2059,Asia,Health,2018-01,23,12800.25,493.5,551.5,268.89,0.045
2060,Asia,Health,2018-02,8,4992.0,650.0,650.0,474.5,0.04
2061,Asia,Health,2018-05,17,3644.12,266.3333333333333,266.0,86.67333333333333,0.056666666666666664
2062,Asia,Health,2018-06,18,10118.24,601.3333333333334,748.0,302.1333333333333,0.06666666666666667
2063,Asia,Health,2018-07,20,11511.96,543.25,622.5,284.015,0.0275
2064,Asia,Health,2018-08,8,5000.34,696.5,696.5,482.81,0.065
2065,Asia,Health,2018-09,7,3408.58,502.0,502.0,316.26,0.03
2066,Asia,Health,2018-10,13,4307.74,507.0,507.0,132.425,0.07
2067,Asia,Health,2019-01,7,4013.4399999999996,577.0,577.0,335.32,0.045
2068,Asia,Health,2019-02,7,5562.900000000001,883.0,883.0,494.48,0.1
2069,Asia,Health,2019-03,22,6925.299999999999,369.3333333333333,411.0,144.11666666666667,0.05666666666666667
2070,Asia,Health,2019-05,13,7431.9,633.5,633.5,354.08,0.025
2071,Asia,Health,2019-06,7,4866.2,783.0,783.0,538.73,0.08
2072,Asia,Health,2019-07,10,2508.6,383.5,383.5,201.74,0.085
2073,Asia,Health,2019-08,1,747.45,755.0,755.0,196.29999999999995,0.01
2074,Asia,Health,2019-09,25,14177.519999999999,600.0,471.0,250.71599999999998,0.05800000000000001
2075,Asia,Health,2019-10,13,5463.82,438.3333333333333,287.0,279.54,0.06
2076,Asia,Health,2019-11,19,6352.26,414.6666666666667,366.0,198.52666666666664,0.08
2077,Asia,Health,2020-01,12,3237.92,378.0,378.0,238.42,0.02
2078,Asia,Health,2020-02,8,1251.72,203.5,203.5,124.33,0.05
2079,Asia,Health,2020-03,7,4874.4,772.0,772.0,263.0,0.1
2080,Asia,Health,2020-04,10,5811.179999999999,441.25,376.5,212.7175,0.0675
2081,Asia,Health,2020-05,21,7530.549999999999,413.0,405.5,275.845,0.07
2082,Asia,Health,2020-06,20,8860.47,524.6666666666666,578.0,145.25000000000003,0.07333333333333333
2083,Asia,Health,2020-07,7,3599.2599999999998,547.0,547.0,213.33,0.06
2084,Asia,Health,2020-08,6,5639.04,979.0,979.0,685.3,0.04
2085,Asia,Health,2020-09,13,2184.48,235.5,235.5,62.58,0.055
2086,Asia,Health,2020-10,24,12811.41,551.0,551.0,268.8866666666667,0.049999999999999996
2087,Asia,Health,2020-11,16,9124.46,547.25,564.0,284.295,0.035
2088,Asia,Health,2020-12,4,3617.68,952.0,952.0,394.89500000000004,0.05
2089,Asia,Home,2016-01,2,995.3100000000001,550.0,550.0,287.71500000000003,0.095
2090,Asia,Home,2016-02,6,4029.39,822.5,822.5,516.7049999999999,0.055
2091,Asia,Home,2016-03,8,4560.18,625.0,625.0,182.98,0.034999999999999996
2092,Asia,Home,2016-04,15,6443.879999999999,392.0,406.0,198.7733333333333,0.04666666666666667
2093,Asia,Home,2016-05,11,2774.95,270.0,270.0,207.005,0.05
2094,Asia,Home,2016-07,16,4441.2,376.6666666666667,243.0,213.45333333333335,0.05333333333333334
2095,Asia,Home,2016-08,5,3955.6800000000003,836.0,836.0,278.64,0.07
2096,Asia,Home,2016-09,4,1961.96,500.5,500.5,209.95499999999998,0.02
2097,Asia,Home,2016-10,26,12354.06,467.2,240.0,284.108,0.04
2098,Asia,Home,2016-11,18,13336.84,784.5,784.5,532.625,0.060000000000000005
2099,Asia,Home,2016-12,8,6579.0599999999995,923.5,923.5,683.0999999999999,0.065
2100,Asia,Home,2017-01,19,11087.05,564.6666666666666,545.0,230.53,0.07333333333333335
2101,Asia,Home,2017-03,18,9249.039999999999,463.3333333333333,374.0,264.67333333333335,0.05000000000000001
2102,Asia,Home,2017-04,9,3845.12,597.0,597.0,338.67,0.060000000000000005
2103,Asia,Home,2017-05,14,7171.24,530.0,530.0,313.235,0.07
2104,Asia,Home,2017-06,15,6014.25,409.2,428.0,110.82800000000002,0.048
2105,Asia,Home,2017-07,18,5725.04,260.3333333333333,338.0,128.80666666666667,0.06
2106,Asia,Home,2017-08,12,5608.65,492.0,477.0,301.66,0.07
2107,Asia,Home,2017-09,8,4589.82,647.0,647.0,238.87,0.055
2108,Asia,Home,2017-11,15,5971.08,524.3333333333334,585.0,382.06,0.04666666666666667
2109,Asia,Home,2017-12,13,3876.4199999999996,383.6666666666667,178.0,275.0733333333333,0.07
2110,Asia,Home,2018-01,20,4276.08,222.33333333333334,170.0,84.10333333333334,0.06333333333333334
2111,Asia,Home,2018-02,21,7822.36,463.6666666666667,270.0,207.11666666666667,0.07666666666666667
2112,Asia,Home,2018-03,6,4038.8,626.5,626.5,298.625,0.08
2113,Asia,Home,2018-04,5,3626.9999999999995,780.0,780.0,514.8,0.07
2114,Asia,Home,2018-05,9,4304.66,640.5,640.5,246.08499999999998,0.030000000000000002
2115,Asia,Home,2018-06,12,6930.360000000001,678.5,678.5,459.825,0.08
2116,Asia,Home,2018-07,15,8508.38,596.8,635.0,236.73600000000002,0.082
2117,Asia,Home,2018-08,4,2999.2000000000003,815.0,815.0,464.55,0.08
2118,Asia,Home,2018-10,11,6001.410000000001,493.0,493.0,303.795,0.055
2119,Asia,Home,2018-11,9,1109.04,271.5,271.5,87.015,0.065
2120,Asia,Home,2018-12,12,8200.35,683.0,683.0,366.5,0.055
2121,Asia,Home,2019-02,11,7917.800000000001,655.0,655.0,269.25,0.05
2122,Asia,Home,2019-03,5,1104.66,214.0,214.0,66.91,0.065
2123,Asia,Home,2019-05,8,5349.36,719.0,719.0,294.79,0.07
2124,Asia,Home,2019-06,29,20378.3,734.3333333333334,848.0,469.71000000000004,0.06
2125,Asia,Home,2019-07,10,8002.08,790.0,790.0,346.31,0.015
2126,Asia,Home,2019-08,27,8356.64,364.0,245.5,176.05,0.0475
2127,Asia,Home,2019-09,18,7526.63,516.6666666666666,544.0,248.86666666666667,0.05666666666666667
2128,Asia,Home,2019-11,12,5750.3099999999995,268.3333333333333,237.0,177.04999999999998,0.02666666666666667
2129,Asia,Home,2020-01,11,5999.63,515.5,515.5,168.11,0.09
2130,Asia,Home,2020-02,8,1316.04,268.5,268.5,150.3,0.025
2131,Asia,Home,2020-03,11,4537.2,658.0,658.0,378.685,0.065
2132,Asia,Home,2020-04,11,571.6,90.66666666666667,66.0,36.913333333333334,0.07333333333333335
2133,Asia,Home,2020-05,8,1164.8,160.0,160.0,132.8,0.09
2134,Asia,Home,2020-07,21,13918.68,763.0,693.0,539.8266666666667,0.06666666666666667
2135,Asia,Home,2020-08,15,9045.93,553.0,532.0,220.46599999999998,0.05600000000000001
2136,Asia,Home,2020-09,6,3011.6400000000003,539.3333333333334,357.0,310.89,0.06666666666666667
2137,Asia,Home,2020-10,14,7903.52,480.0,458.0,299.10999999999996,0.06666666666666667
2138,Asia,Home,2020-11,20,5166.75,450.0,390.0,146.45000000000002,0.06
2139,Asia,Home,2020-12,15,3694.95,234.5,234.5,80.35,0.07500000000000001
2140,Asia,Industrial,2016-01,10,7955.820000000001,661.5,661.5,320.995,0.095
2141,Asia,Industrial,2016-02,23,11989.339999999998,600.5,652.5,318.7875,0.057499999999999996
2142,Asia,Industrial,2016-03,1,156.04,166.0,166.0,48.14,0.06
2143,Asia,Industrial,2016-04,6,2447.28,412.0,412.0,214.24,0.01
2144,Asia,Industrial,2016-05,16,6767.4400000000005,439.6666666666667,414.0,224.93666666666664,0.056666666666666664
2145,Asia,Industrial,2016-06,31,12896.55,500.6,394.0,159.502,0.06999999999999999
2146,Asia,Industrial,2016-07,23,7316.5199999999995,312.75,183.5,137.465,0.065
2147,Asia,Industrial,2016-08,28,8986.38,365.75,250.5,134.065,0.0525
2148,Asia,Industrial,2016-09,25,13345.46,514.75,507.0,267.7575,0.0375
2149,Asia,Industrial,2016-10,13,877.8,69.66666666666667,72.0,24.62,0.03666666666666667
2150,Asia,Industrial,2016-11,14,6544.9,482.5,482.5,250.675,0.035
2151,Asia,Industrial,2016-12,19,15351.749999999998,811.5,803.5,349.325,0.02
2152,Asia,Industrial,2017-01,24,15886.239999999998,601.0,635.5,332.545,0.04
2153,Asia,Industrial,2017-02,12,818.7,83.5,83.5,53.735,0.09
2154,Asia,Industrial,2017-03,22,10083.96,474.0,297.0,360.59999999999997,0.023333333333333334
2155,Asia,Industrial,2017-04,15,4506.4,371.0,371.0,270.93,0.095
2156,Asia,Industrial,2017-05,16,8703.099999999999,500.3333333333333,560.0,187.22333333333336,0.03
2157,Asia,Industrial,2017-06,21,7601.91,343.4,222.0,145.524,0.06999999999999999
2158,Asia,Industrial,2017-07,5,2602.96,527.3333333333334,602.0,195.85999999999999,0.08666666666666667
2159,Asia,Industrial,2017-08,9,6250.049999999999,731.0,731.0,299.71,0.05
2160,Asia,Industrial,2017-09,31,15959.59,472.3333333333333,622.0,295.66,0.049999999999999996
2161,Asia,Industrial,2017-10,10,3801.6000000000004,430.0,430.0,188.40499999999997,0.1
2162,Asia,Industrial,2017-11,12,9944.52,852.6666666666666,858.0,406.73999999999995,0.02666666666666667
2163,Asia,Industrial,2017-12,9,4956.12,565.5,565.5,387.855,0.055
2164,Asia,Industrial,2018-01,7,569.38,83.0,83.0,17.430000000000007,0.02
2165,Asia,Industrial,2018-02,9,1494.96,177.5,177.5,149.965,0.05
2166,Asia,Industrial,2018-03,10,8963.5,985.0,985.0,344.75,0.09
2167,Asia,Industrial,2018-04,28,8401.67,478.0,422.0,235.99833333333333,0.03666666666666667
2168,Asia,Industrial,2018-05,3,893.9399999999999,317.0,317.0,168.01,0.06
2169,Asia,Industrial,2018-06,19,12691.89,744.3333333333334,648.0,379.50666666666666,0.03
2170,Asia,Industrial,2018-07,19,8712.8,354.0,216.5,105.6225,0.0325
2171,Asia,Industrial,2018-08,45,24009.1,586.7142857142857,711.0,277.87142857142857,0.049999999999999996
2172,Asia,Industrial,2018-09,9,4266.45,533.5,533.5,258.075,0.05
2173,Asia,Industrial,2018-10,7,3430.35,495.0,495.0,316.8,0.01
2174,Asia,Industrial,2018-11,19,7052.5599999999995,582.5,628.5,415.22,0.04
